orginal_time,latitude,longitude,depth,magnitude,location
2019-06-11 13:56:44 UTC,37.61,96.43,10.0,4.3[ML] 4.3[MW],"1058km N of Pangin, Arunachal Pradesh, India"
2019-06-12 03:10:26 UTC,34.89,72.72,10.0,5.2[ML] 4.9[MW],"137km NNW of Islamabad, Pakistan"
2019-06-13 21:53:39 UTC,36.98,71.68,180.0,4.2[ML] 4.2[MW],"101km E of Fayzabad, Afghanistan"
2019-06-14 01:07:01 UTC,5.92,60.59,10.0,4.6[Mb],"1303km NNE of Victoria, Seychelles"
2019-06-14 01:35:06 UTC,5.84,60.81,10.0,4.3[Mb],"1306km NNE of Victoria, Seychelles"
2019-06-14 02:22:23 UTC,29.34,81.33,15.0,3.3[ML] 3.3[MW],"111km ESE of Pithoragarh, Uttarakhand, India"
2019-06-14 03:59:34 UTC,5.83,60.67,10.0,4.8[Mb] 4.8[MW],"1298km NNE of Victoria, Seychelles"
2019-06-14 04:12:49 UTC,27.88,93.26,15.0,3.5[ML] 3.7[MW],"94km NNW of Itanagar, Arunachal Pradesh, India"
2019-06-14 06:37:44 UTC,29.27,80.52,10.0,3.1[ML] 3.1[MW],"45km SE of Pithoragarh, Uttarakhand, India"
2019-06-14 07:36:42 UTC,36.73,71.19,200.0,4.2[ML] 4.1[MW],"70km SE of Fayzabad, Afghanistan"
2019-06-14 17:47:34 UTC,36.57,71.3,200.0,4.2[ML] 4.0[MW],"89km SE of Fayzabad, Afghanistan"
2019-06-15 06:23:12 UTC,17.1,93.95,10.0,3.8[ML] 3.7[MW],"237km W of Yangon, Myanmar"
2019-06-15 07:52:25 UTC,36.17,70.83,237.0,4.1[ML] 4.1[MW],"106km SSE of Fayzabad, Afghanistan"
2019-06-16 12:39:05 UTC,34.63,71.54,27.0,4.4[ML] 4.5[MW],"174km NW of Islamabad, Pakistan"
2019-06-17 17:58:20 UTC,28.22,87.22,60.0,4.5[ML] 4.5[MW],"136km NW of Yuksom, Sikkim, India"
2019-06-17 22:20:01 UTC,12.29,92.63,30.0,4.6[ML] 4.9[MW],"74km N of Portblair, Andaman and Nicobar island, India"
2019-06-18 04:27:01 UTC,17.85,96.14,15.0,3.8[ML] 3.8[MW],"109km N of Rangoon, Myanmar"
2019-06-18 23:00:49 UTC,36.73,71.28,180.0,4.2[ML] 4.1[MW],"76km ESE of Fayzabad, Afghanistan"
2019-06-19 12:05:01 UTC,6.63,93.49,35.0,4.6[ML] 4.7[Mb] 4.7[MW],"62km SW of Campbell Bay, Andaman and Nicobar island, India"
2019-06-19 12:17:54 UTC,25.31,85.11,38.0,3.7[ML] 3.6[MW],"31km S of Patna, Bihar, India"
2019-06-20 02:17:07 UTC,17.9,73.85,15.0,4.1[ML] 4.1[MW],"69km S of Pune, Maharashtra, India"
2019-06-20 02:57:34 UTC,17.21,73.84,10.0,3.0[ML] 3.1[MW],"70km NW of Kolhapur, Maharashtra, India"
2019-06-20 03:30:11 UTC,17.16,73.84,15.0,2.9[ML] 3.1[MW],"66km NW of Kolhapur, Maharashtra, India"
2019-06-20 05:24:08 UTC,36.63,71.19,193.0,4.2[ML] 4.1[MW],"77km SE of Fayzabad, Afghanistan"
2019-06-21 15:42:15 UTC,19.85,78.15,7.0,3.6[ML] 3.6[MW],"131km N of Nizamabad, Telangana, India"
2019-06-21 16:42:22 UTC,25.81,95.96,130.0,4.2[ML] 4.1[MW],"155km ESE of Mokokchung, Nagaland, India"
2019-06-21 19:12:43 UTC,1.26,91.85,10.0,4.5[ML] 4.7[Mb],"678km SSW of Campbell Bay, Andaman and Nicobar island, India"
2019-06-23 02:35:09 UTC,9.94,93.96,10.0,4.2[ML] 4.3[MW],"230km SE of Portblair, Andaman and Nicobar island, India"
2019-06-23 07:21:21 UTC,38.6,74.1,95.0,4.0[ML] 3.9[MW],"353km ENE of Fayzabad, Afghanistan"
2019-06-24 06:10:57 UTC,21.45,85.0,10.0,3.1[ML] 3.0[MW],"91km S of Rourkela, Odisha, India"
2019-06-24 17:49:36 UTC,31.51,69.99,15.0,4.1[ML] 4.2[MW],"346km SSE of Kabul , Afghanistan"
2019-06-26 09:21:53 UTC,36.4,70.35,215.0,4.3[ML] 4.2[MW],"79km SSW of Fayzabad, Afghanistan"
2019-06-26 20:27:24 UTC,38.9,72.8,115.0,4.1[ML] 4.1[MW],"280km NE of Fayzabad, Afghanistan"
2019-06-26 21:33:31 UTC,36.78,70.95,95.0,4.2[ML] 4.2[MW],"50km SE of Fayzabad, Afghanistan"
2019-06-26 22:01:08 UTC,36.54,70.91,136.0,4.5[ML] 4.4[MW],"70km SSE of Fayzabad, Afghanistan"
2019-06-27 08:27:42 UTC,4.2,96.7,70.0,4.2[ML] 4.0[MW],"439km SE of Campbell Bay, Andaman and Nicobar island, India"
2019-06-27 19:49:58 UTC,1.41,97.92,20.0,4.5[Mb] 4.3[MW],"460km WSW of Kuala Lumpur, Malaysia"
2019-06-27 20:29:14 UTC,36.79,71.29,144.0,4.2[ML] 4.1[MW],"74km ESE of Fayzabad, Afghanistan"
2019-06-28 05:16:13 UTC,36.9,70.3,6.0,4.3[ML] 4.2[MW],"31km SW of Fayzabad, Afghanistan"
2019-06-29 13:20:24 UTC,33.63,82.9,15.0,4.5[ML] 4.6[MW],"380km ENE of Hanley, Jammu & Kashmir, India"
2019-08-23 19:00:01 UTC,26.35,65.98,10.0,3.8[ML] 4.1[MW],"547km NNW of Dwarka, Gujarat, India"
2019-08-28 19:35:20 UTC,31.26,66.75,10.0,3.9[ML] 3.9[MW],"432km SSW of Kabul , Afghanistan"
2019-08-29 11:52:57 UTC,3.89,95.9,10.0,3.7[ML] 4.0[MW],"411km SSE of Campbell Bay, Andaman and Nicobar island, India"
2019-09-01 22:39:27 UTC,2.15,96.7,30.0,4.4[ML] 4.8[MW],"564km WSW of Kuala Lumpur, Malaysia"
2019-09-02 11:59:51 UTC,27.47,93.7,10.0,3.3[ML] 3.3[MW],"43km NNE of Itanagar, Arunachal Pradesh, India"
2019-09-03 12:34:26 UTC,36.4,70.67,200.0,4.8[ML] 4.8[MW],"78km S of Fayzabad, Afghanistan"
2019-09-03 14:30:37 UTC,36.45,70.78,200.0,4.0[ML] 4.4[MW],"75km SSE of Fayzabad, Afghanistan"
2019-09-03 16:34:21 UTC,38.76,70.35,10.0,3.8[ML] 4.0[MW],"137km E of Dushanbe, Tajikistan"
2019-09-03 19:18:30 UTC,25.19,95.61,34.0,4.1[ML] 4.2[MW],"117km ENE of Ukhrul, Manipur, India"
2019-09-03 20:43:09 UTC,23.9,88.67,10.0,4.0[ML] 4.0[MW],"144km ENE of Durgapur, West Bengal, India"
2019-09-04 10:00:29 UTC,28.4,75.77,10.0,3.7[ML] 3.5[MW],"89km WSW of Jhajjar, Haryana"
2019-09-05 05:47:21 UTC,0.32,98.57,33.0,4.2[ML] 4.1[MW],"467km SW of Kuala Lumpur, Malaysia"
2019-09-05 16:52:54 UTC,24.64,93.4,14.0,3.2[ML] 3.3[MW],"36km W of Bishnupur, Manipur, India"
2019-09-06 05:40:10 UTC,26.45,93.33,10.0,3.5[ML] 3.5[MW],"58km ESE of Tezpur, Assam, India"
2019-09-06 10:09:46 UTC,21.0,94.65,100.0,4.5[ML] 4.3[MW],"168km SW of Burma, Myanmar"
2019-09-06 12:49:37 UTC,36.67,70.93,200.0,4.2[ML] 4.0[MW],"58km SE of Fayzabad, Afghanistan"
2019-09-07 18:35:29 UTC,32.98,76.18,10.0,3.3[ML] 3.6[MW],"85km N of Dharamshala, Himachal Pradesh, India"
2019-09-08 01:33:07 UTC,26.36,92.96,50.0,3.4[ML] 3.4[MW],"36km SSE of Tezpur, Assam, India"
2019-09-08 02:29:23 UTC,32.92,76.5,10.0,3.6[ML] 3.6[MW],"79km N of Dharamshala, Himachal Pradesh, India"
2019-09-08 02:34:33 UTC,33.7,76.21,8.0,4.6[ML] 4.6[MW],"89km ESE of Pahalgam, Jammu and Kashmir, India"
2019-09-08 10:19:53 UTC,36.51,70.59,180.0,4.0[ML] 4.3[MW],"65km S of Fayzabad, Afghanistan"
2019-09-08 14:42:00 UTC,4.77,61.82,10.0,4.6[MW],"1261km NE of Victoria, Seychelles"
2019-09-08 23:56:29 UTC,37.39,72.7,190.0,4.0[ML] 4.3[MW],"193km E of Fayzabad, Afghanistan"
2019-09-09 06:40:32 UTC,32.93,76.2,10.0,4.6[ML] 4.6[MW],"79km N of Dharamshala, Himachal Pradesh, India"
2019-09-09 07:10:13 UTC,33.9,76.35,5.0,3.0[ML] 3.2[MW],"75km SSE of Kargil, Laddakh, India"
2019-09-09 07:27:58 UTC,32.8,76.6,10.0,2.4[ML] 2.8[MW],"69km NNE of Dharamshala, Himachal Pradesh, India"
2019-09-09 09:05:06 UTC,24.94,94.15,34.0,3.2[ML] 3.2[MW],"25km ENE of Imphal, Manipur, India"
2019-09-09 15:57:34 UTC,32.84,75.49,7.0,3.2[ML] 3.1[MW],"54km ESE of Katra, Jammu and Kashmir, India"
2019-09-10 20:18:43 UTC,16.18,95.13,10.0,4.0[ML] 4.4[MW],"133km SW of Yangon, Myanmar"
2019-09-11 07:14:38 UTC,36.71,70.95,220.0,4.4[ML] 4.3[MW],"56km SE of Fayzabad, Afghanistan"
2019-09-11 20:52:22 UTC,30.33,79.63,6.0,3.7[ML] 3.5[MW],"26km SSE of Joshimath, Uttarakhand , India"
2019-09-12 09:22:26 UTC,36.63,70.69,250.0,4.8[ML] 4.8[MW],"53km SSE of Fayzabad, Afghanistan"
2019-09-13 00:59:03 UTC,36.22,84.1,10.0,4.1[ML] 4.3[MW],"613km NE of Hanley, Jammu & Kashmir, India"
2019-09-13 11:36:17 UTC,36.53,70.81,100.0,4.0[ML] 4.2[MW],"67km SSE of Fayzabad, Afghanistan"
2019-09-13 18:32:31 UTC,36.11,68.86,50.0,4.1[ML] 4.2[MW],"175km N of Kabul , Afghanistan"
2019-09-15 21:44:05 UTC,39.54,77.19,10.0,4.1[ML] 4.0[MW],"430km SSE of Bishkek, Kyrgyzstan"
2019-09-16 00:52:05 UTC,4.77,94.85,50.0,4.1[ML] 4.3[MW],"269km SSE of Campbell Bay, Andaman and Nicobar island, India"
2019-09-16 09:52:45 UTC,32.5,79.26,26.0,2.9[ML] 3.2[MW],"33km SE of Hanley, Jammu & Kashmir, India"
2019-09-16 12:48:42 UTC,38.44,99.99,20.0,4.5[ML] 5.1[MW],"1187km NNW of Chongqing, China"
2019-09-16 14:33:27 UTC,29.48,80.6,10.0,4.3[ML] 4.1[MW],"38km ESE of Pithoragarh, Uttarakhand, India"
2019-09-16 18:49:48 UTC,14.5,93.59,35.0,3.8[ML] 3.7[MW],"152km NNE of Diglipur, Andaman and Nicobar island, India"
2019-09-17 04:08:14 UTC,28.36,84.7,6.0,4.3[ML] 4.4[MW],"94km NW of Kathmandu, Nepal"
2019-09-17 11:04:14 UTC,36.56,70.8,190.0,4.1[ML] 4.1[MW],"64km SSE of Fayzabad, Afghanistan"
2019-09-19 21:40:48 UTC,25.93,90.82,10.0,3.2[ML] 3.1[MW],"77km NE of Tura, Meghalaya, India"
2019-09-20 11:02:37 UTC,19.7,73.4,3.0,3.3[ML] 3.5[MW],"52km SW of Nashik, Maharashtra, India"
2019-09-21 01:48:52 UTC,36.61,71.83,236.0,4.3[ML] 4.1[MW],"126km ESE of Fayzabad, Afghanistan"
2019-09-21 11:31:03 UTC,38.79,70.51,10.0,4.1[ML] 4.2[MW],"151km E of Dushanbe, Tajikistan"
2019-09-21 17:00:07 UTC,19.98,72.8,14.0,3.1[ML] 3.2[MW],"100km N of Mumbai, Maharashtra, India"
2019-09-21 20:23:54 UTC,18.67,60.1,10.0,4.1[ML] 4.1[MW],"575km SSE of Muscat, Oman"
2019-09-21 22:30:59 UTC,2.5,95.49,10.0,4.0[ML] 3.8[MW],"531km SSE of Campbell Bay, Andaman and Nicobar island, India"
2019-09-22 02:31:21 UTC,24.17,93.65,20.0,3.7[ML] 3.9[MW],"38km SSW of Moirang, Manipur, India"
2019-09-22 05:02:56 UTC,36.3,68.43,30.0,4.7[ML] 5.0[MW],"206km NNW of Kabul , Afghanistan"
2019-09-22 07:17:25 UTC,19.89,72.75,10.0,3.7[ML] 3.7[MW],"91km N of Mumbai, Maharashtra, India"
2019-09-22 13:42:10 UTC,36.68,71.1,200.0,4.3[ML] 4.4[MW],"67km SE of Fayzabad, Afghanistan"
2019-09-22 16:17:01 UTC,28.45,84.38,15.0,4.1[ML] 4.1[MW],"123km NW of Kathmandu, Nepal"
2019-09-22 21:55:49 UTC,26.41,92.32,10.0,2.5[ML] 2.7[MW],"54km WSW of Tezpur, Assam, India"
2019-09-23 00:40:33 UTC,3.68,64.21,10.0,4.4[MW],"1033km W of Male, Maldives"
2019-09-23 09:36:29 UTC,29.28,94.97,10.0,4.0[ML] 4.0[MW],"130km NNW of Pangin, Arunachal Pradesh, India"
2019-09-23 16:27:37 UTC,25.87,90.49,10.0,3.1[ML] 3.2[MW],"48km NE of Tura, Meghalaya, India"
2019-09-24 08:47:26 UTC,19.95,72.65,10.0,3.0[ML] 2.9[MW],"100km NNW of Mumbai, Maharashtra, India"
2019-09-24 11:02:03 UTC,33.17,73.73,10.0,5.8[ML] 5.9[MW],"58km WSW of Rajouri, Jammu and Kashmir"
2019-09-24 11:22:05 UTC,33.17,73.97,10.0,3.7[ML] 3.8[MW],"39km SW of Rajouri, Jammu and Kashmir"
2019-09-24 11:38:53 UTC,36.64,70.88,220.0,4.3[ML] 4.4[MW],"59km SSE of Fayzabad, Afghanistan"
2019-09-24 11:43:06 UTC,33.5,73.82,10.0,3.9[ML] 3.7[MW],"48km WNW of Rajouri, Jammu and Kashmir"
2019-09-24 12:08:17 UTC,32.72,73.61,10.0,3.6[ML] 3.7[MW],"97km SW of Rajouri, Jammu and Kashmir"
2019-09-24 17:23:25 UTC,34.43,71.43,100.0,3.7[ML] 3.7[MW],"170km WNW of Islamabad, Pakistan"
2019-09-24 17:35:58 UTC,32.1,73.68,10.0,3.4[ML] 3.4[MW],"123km WNW of Amritsar, Punjab, India"
2019-09-25 01:04:02 UTC,32.92,73.72,10.0,3.5[ML] 3.5[MW],"74km SW of Rajouri, Jammu and Kashmir"
2019-09-25 02:47:53 UTC,33.0,73.79,10.0,3.3[ML] 3.5[MW],"64km SW of Rajouri, Jammu and Kashmir"
2019-09-25 04:29:46 UTC,34.59,73.85,10.0,3.7[ML] 3.6[MW],"77km NW of Gulmarg, Jammu and Kashmir, India"
2019-09-25 08:10:14 UTC,32.2,78.86,10.0,3.1[ML] 3.2[MW],"54km S of Hanley, Jammu & Kashmir, India"
2019-09-26 06:56:43 UTC,38.71,73.53,50.0,4.5[ML] 4.4[MW],"316km NE of Fayzabad, Afghanistan"
2019-09-26 07:01:29 UTC,32.88,73.74,10.0,4.7[ML] 4.5[MW],"76km SW of Rajouri, Jammu and Kashmir"
2019-09-26 13:04:28 UTC,28.24,84.48,10.0,4.1[ML] 4.0[MW],"101km NW of Kathmandu, Nepal"
2019-09-26 14:39:13 UTC,26.0,90.58,10.0,3.1[ML] 3.2[MW],"65km NE of Tura, Meghalaya, India"
2019-09-26 17:17:21 UTC,37.93,88.66,10.0,4.5[ML] 4.7[MW],"1054km NE of Hanley, Jammu & Kashmir, India"
2019-09-26 18:30:40 UTC,23.61,94.43,15.0,3.5[ML] 3.4[MW],"113km E of Champhai, Mizoram, India"
2019-09-26 19:15:45 UTC,11.6,91.72,10.0,4.5[ML] 4.6[MW],"109km W of Portblair, Andaman and Nicobar island, India"
2019-09-26 19:32:22 UTC,10.92,91.74,10.0,3.9[ML] 4.0[MW],"133km SW of Portblair, Andaman and Nicobar island, India"
2019-09-27 10:58:30 UTC,37.94,89.1,10.0,4.6[ML] 4.8[MW],"1088km NE of Hanley, Jammu & Kashmir, India"
2019-09-27 12:32:20 UTC,32.94,73.69,5.0,3.5[ML] 3.5[MW],"75km SW of Rajouri, Jammu and Kashmir"
2019-09-28 04:58:26 UTC,29.89,81.55,10.0,4.1[ML] 4.1[MW],"133km ENE of Pithoragarh, Uttarakhand, India"
2019-09-29 02:17:02 UTC,35.96,70.3,100.0,4.2[ML] 4.4[MW],"128km S of Fayzabad, Afghanistan"
2019-09-29 09:02:14 UTC,10.98,91.65,10.0,4.3[ML] 4.6[MW],"137km WSW of Portblair, Andaman and Nicobar island, India"
2019-09-29 09:47:01 UTC,26.74,92.45,28.0,3.2[ML] 3.4[MW],"35km WNW of Tezpur, Assam, India"
2019-09-29 13:44:58 UTC,4.5,64.42,35.0,5.0[Mb] 5.3[MW],"1008km W of Male, Maldives"
2019-09-29 14:10:34 UTC,3.89,64.3,10.0,4.6[ML] 4.6[MW],"1022km W of Male, Maldives"
2019-09-29 15:24:58 UTC,37.33,72.2,50.0,3.7[ML] 3.6[MW],"148km E of Fayzabad, Afghanistan"
2019-09-29 22:47:33 UTC,36.83,70.86,200.0,4.1[ML] 4.1[MW],"40km SE of Fayzabad, Afghanistan"
2019-09-30 02:08:09 UTC,3.67,64.28,10.0,4.3[Mb] 4.5[MW],"1025km W of Male, Maldives"
2019-09-30 03:48:00 UTC,1.3,66.7,10.0,4.2[ML] 4.2[MW],"821km WSW of Male, Maldives"
2019-10-01 13:22:38 UTC,30.46,79.31,4.0,3.3[ML] 3.3[MW],"26km WSW of Joshimath, Uttarakhand , India"
2019-10-02 03:23:49 UTC,36.49,70.2,225.0,4.3[ML] 4.3[MW],"74km SSW of Fayzabad, Afghanistan"
2019-10-02 10:29:56 UTC,3.44,64.8,10.0,4.7[Mb] 4.7[MW],"969km W of Male, Maldives"
2019-10-02 17:51:01 UTC,3.35,64.16,10.0,4.2[Mb] 4.2[MW],"1041km W of Male, Maldives"
2019-10-02 19:44:06 UTC,3.49,64.7,10.0,4.4[Mb] 4.4[MW],"980km W of Male, Maldives"
2019-10-02 21:38:14 UTC,5.5,94.9,65.0,4.4[ML] 4.5[MW],"200km SE of Campbell Bay, Andaman and Nicobar island, India"
2019-10-02 22:28:53 UTC,38.21,73.52,161.0,4.1[ML] 4.1[MW],"289km ENE of Fayzabad, Afghanistan"
2019-10-03 02:01:11 UTC,1.1,99.3,106.0,4.2[ML] 4.2[Mb] 4.3[MW],"348km SW of Kuala Lumpur, Malaysia"
2019-10-03 06:24:43 UTC,24.93,94.16,51.0,4.8[ML] 4.8[MW],"25km ENE of Imphal, Manipur, India"
2019-10-03 22:02:53 UTC,37.52,72.14,201.0,4.4[ML] 4.5[MW],"148km ENE of Fayzabad, Afghanistan"
2019-10-04 21:21:59 UTC,4.6,94.33,41.0,4.1[ML] 4.1[Mb] 4.1[MW],"271km S of Campbell Bay, Andaman and Nicobar island, India"
2019-10-04 21:59:48 UTC,2.55,98.86,160.0,4.1[ML] 4.1[Mb] 4.1[MW],"320km WSW of Kuala Lumpur, Malaysia"
2019-10-06 05:25:44 UTC,32.94,73.62,10.0,3.6[ML] 3.6[MW],"80km SW of Rajouri, Jammu and Kashmir"
2019-10-06 10:41:25 UTC,4.4,97.16,10.0,4.2[ML] 4.2[Mb] 4.3[MW],"462km SE of Campbell Bay, Andaman and Nicobar island, India"
2019-10-07 12:35:50 UTC,27.29,91.48,10.0,4.5[ML] 4.5[MW],"50km SW of Tawang, Arunachal Pradesh, India"
2019-10-07 21:11:31 UTC,4.66,96.52,25.0,4.3[ML] 4.3[Mb] 4.3[MW],"389km SE of Campbell Bay, Andaman and Nicobar island, India"
2019-10-08 07:44:40 UTC,33.95,72.58,10.0,3.8[ML] 3.8[MW],"52km NW of Islamabad, Pakistan"
2019-10-08 10:48:26 UTC,38.45,73.38,123.0,4.1[ML] 4.1[MW],"290km ENE of Fayzabad, Afghanistan"
2019-10-09 03:24:02 UTC,36.51,70.16,232.0,4.0[ML] 4.1[MW],"74km SSW of Fayzabad, Afghanistan"
2019-10-09 10:44:27 UTC,36.6,70.56,203.0,5.1[ML] 5.1[MW],"55km S of Fayzabad, Afghanistan"
2019-10-10 22:38:43 UTC,37.66,72.3,197.0,4.0[ML] 4.0[MW],"166km ENE of Fayzabad, Afghanistan"
2019-10-11 07:07:59 UTC,0.27,98.48,48.0,4.2[ML] 4.2[Mb] 4.2[MW],"478km SW of Kuala Lumpur, Malaysia"
2019-10-12 06:50:55 UTC,13.38,93.63,35.0,4.3[ML] 4.3[MW],"71km E of Diglipur, Andaman and Nicobar island, India"
2019-10-12 11:12:58 UTC,4.59,95.6,72.0,4.1[ML] 4.1[Mb] 4.2[MW],"327km SE of Campbell Bay, Andaman and Nicobar island, India"
2019-10-12 15:21:36 UTC,35.55,70.9,104.0,4.0[ML] 4.0[MW],"175km S of Fayzabad, Afghanistan"
2019-10-13 01:02:39 UTC,37.17,72.41,233.0,4.3[ML] 4.3[MW],"165km E of Fayzabad, Afghanistan"
2019-10-13 05:06:34 UTC,28.16,73.21,13.0,4.0[ML] 4.0[MW],"18km NW of Bikaner, Rajasthan, India"
2019-10-13 17:41:21 UTC,32.92,73.52,10.0,3.2[ML] 3.2[MW],"89km SW of Rajouri, Jammu and Kashmir"
2019-10-13 23:41:13 UTC,3.89,64.33,10.0,4.4[Mb] 4.5[MW],"1018km W of Male, Maldives"
2019-10-14 01:11:28 UTC,36.41,70.65,202.0,5.0[ML] 5.0[MW],"77km S of Fayzabad, Afghanistan"
2019-10-14 07:49:06 UTC,36.49,70.82,201.0,4.3[ML] 4.3[MW],"72km SSE of Fayzabad, Afghanistan"
2019-10-14 16:53:05 UTC,31.2,77.92,5.0,3.0[ML] 3.0[MW],"71km E of Shimla, Himachal Pradesh, India"
2019-10-14 19:06:56 UTC,0.97,97.17,10.0,4.3[ML] 4.3[Mb] 4.3[MW],"556km WSW of Kuala Lumpur, Malaysia"
2019-10-14 19:09:37 UTC,0.81,97.1,10.0,4.2[ML] 4.2[Mb] 4.2[MW],"571km WSW of Kuala Lumpur, Malaysia"
2019-10-14 20:26:42 UTC,27.41,92.53,19.0,3.1[ML] 3.1[MW],"67km ESE of Tawang, Arunachal Pradesh, India"
2019-10-15 09:54:17 UTC,0.41,99.6,144.0,4.2[ML] 4.2[Mb] 4.2[MW],"381km SW of Kuala Lumpur, Malaysia"
2019-10-15 18:56:43 UTC,1.25,96.89,10.0,4.4[ML] 4.4[Mb] 4.4[MW],"572km WSW of Kuala Lumpur, Malaysia"
2019-10-15 21:40:00 UTC,1.9,96.81,10.0,4.2[ML] 4.2[Mb] 4.3[MW],"559km WSW of Kuala Lumpur, Malaysia"
2019-10-16 01:46:33 UTC,6.32,93.76,50.0,4.0[ML] 4.1[MW],"78km S of Campbell Bay, Andaman and Nicobar island, India"
2019-10-16 02:18:11 UTC,1.24,96.98,19.0,4.8[ML] 4.8[Mb] 4.8[MW],"564km WSW of Kuala Lumpur, Malaysia"
2019-10-16 07:30:39 UTC,1.21,97.33,32.0,4.4[ML] 4.4[Mb] 4.5[MW],"529km WSW of Kuala Lumpur, Malaysia"
2019-10-16 18:45:46 UTC,23.18,94.16,23.0,4.3[ML] 4.3[MW],"90km ESE of Champhai, Mizoram, India"
2019-10-17 03:05:27 UTC,35.38,77.95,33.0,3.9[ML] 3.9[MW],"140km NNE of Leh, Laddakh, India"
2019-10-17 15:46:59 UTC,31.18,78.81,14.0,3.0[ML] 3.1[MW],"61km NE of Uttarkashi, Uttarakhand, India"
2019-10-18 10:32:56 UTC,32.92,73.59,20.0,4.5[ML] 4.5[MW],"84km SW of Rajouri, Jammu and Kashmir"
2019-10-18 14:45:26 UTC,18.79,99.39,24.0,3.7[ML] 3.7[MW],"290km SSE of Hkolam ,Myanmar"
2019-10-18 16:48:05 UTC,23.15,94.27,29.0,4.8[ML] 4.8[MW],"102km ESE of Champhai, Mizoram, India"
2019-10-19 01:06:17 UTC,28.46,76.57,6.0,3.3[ML] 3.3[MW],"18km SSW of Jhajjar, Haryana"
2019-10-19 02:55:08 UTC,26.72,95.16,24.0,3.7[ML] 3.7[MW],"78km NE of Mokokchung, Nagaland, India"
2019-10-19 11:11:57 UTC,3.44,92.76,30.0,4.7[ML] 4.7[Mb] 4.7[MW],"416km SSW of Campbell Bay, Andaman and Nicobar island, India"
2019-10-19 13:35:40 UTC,22.62,93.36,45.0,4.1[ML] 4.1[MW],"93km S of Champhai, Mizoram, India"
2019-10-20 08:44:57 UTC,36.17,69.78,135.0,4.0[ML] 4.0[MW],"124km SSW of Fayzabad, Afghanistan"
2019-10-20 13:12:23 UTC,25.19,96.98,10.0,4.1[ML] 4.1[MW],"253km E of Ukhrul, Manipur, India"
2019-10-21 07:41:49 UTC,3.6,64.18,7.0,4.9[Mb] 4.9[MW],"1037km W of Male, Maldives"
2019-10-21 12:11:00 UTC,6.44,60.4,10.0,4.2[Mb] 4.2[MW],"1346km NNE of Victoria, Seychelles"
2019-10-21 12:14:35 UTC,6.85,60.2,10.0,4.1[Mb] 4.2[MW],"1379km NNE of Victoria, Seychelles"
2019-10-21 13:17:34 UTC,6.67,60.3,10.0,4.3[Mb] 4.3[MW],"1365km NNE of Victoria, Seychelles"
2019-10-21 14:50:18 UTC,3.5,64.11,10.0,4.4[Mb] 4.4[MW],"1045km W of Male, Maldives"
2019-10-21 17:26:39 UTC,33.53,81.51,14.0,4.0[ML] 4.0[MW],"254km ENE of Hanley, Jammu & Kashmir, India"
2019-10-22 01:06:03 UTC,8.5,94.46,172.0,4.6[ML] 4.6[MW],"176km NNE of Campbell Bay, Andaman and Nicobar island, India"
2019-10-22 01:30:21 UTC,19.32,95.75,10.0,4.7[ML] 4.8[MW],"216km SSW of Ywangan, Myanmar"
2019-10-22 13:19:23 UTC,36.14,78.24,35.0,4.2[ML] 4.2[MW],"229km NNE of Leh, Laddakh, India"
2019-10-22 16:41:36 UTC,37.9,92.11,10.0,4.0[ML] 4.0[MW],"1124km NNW of Pangin, Arunachal Pradesh, India"
2019-10-23 16:27:56 UTC,20.0,72.94,5.0,2.9[ML] 2.9[MW],"88km W of Nashik, Maharashtra, India"
2019-10-24 00:47:23 UTC,1.66,97.7,51.0,4.5[Mb] 4.5[MW],"472km WSW of Kuala Lumpur, Malaysia"
2019-10-25 01:56:15 UTC,36.51,71.23,235.0,4.0[ML] 4.0[MW],"89km SE of Fayzabad, Afghanistan"
2019-10-25 07:48:06 UTC,36.44,70.3,218.0,4.0[ML] 4.0[MW],"76km SSW of Fayzabad, Afghanistan"
2019-10-26 03:18:21 UTC,20.1,72.97,9.0,2.7[ML] 2.7[MW],"86km W of Nashik, Maharashtra, India"
2019-10-26 04:23:57 UTC,37.29,71.6,109.0,4.0[ML] 4.0[MW],"95km ENE of Fayzabad, Afghanistan"
2019-10-26 10:54:11 UTC,30.61,87.34,10.0,4.0[ML] 4.0[MW],"352km NNW of Lachung, Sikkim, India"
2019-10-26 17:03:59 UTC,36.51,71.14,242.0,4.3[ML] 4.3[MW],"84km SE of Fayzabad, Afghanistan"
2019-10-27 12:03:22 UTC,37.28,71.92,142.0,4.2[ML] 4.2[MW],"123km E of Fayzabad, Afghanistan"
2019-10-29 03:55:11 UTC,36.77,71.34,179.0,4.0[ML] 4.0[MW],"79km ESE of Fayzabad, Afghanistan"
2019-10-29 06:01:47 UTC,32.72,76.45,4.0,3.4[ML] 3.4[MW],"57km NNE of Dharamshala, Himachal Pradesh, India"
2019-10-29 21:47:30 UTC,20.5,71.99,20.0,3.4[ML] 3.4[MW],"114km SW of Surat, Gujarat, India"
2019-10-30 11:04:45 UTC,36.74,75.63,10.0,4.2[ML] 4.2[MW],"247km N of Kargil, Laddakh, India"
2019-10-30 12:26:24 UTC,37.27,71.59,108.0,4.2[ML] 4.2[MW],"94km ENE of Fayzabad, Afghanistan"
2019-10-31 07:15:02 UTC,31.51,76.96,18.0,3.4[ML] 3.4[MW],"9km SSE of Mandi, Himachal Pradesh, India"
